step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
321,2024-06-03,2,1000,0,3766.38916015625,0,1000.0,[-1.35],0,0
322,2024-06-04,2,1000,0,3812.515869140625,0,1000.0,[-1.35],0,0
323,2024-06-05,2,1000,0,3864.260986328125,0,1000.0,[-1.35],0,0
324,2024-06-06,2,1000,0,3811.60595703125,0,1000.0,[-1.35],0,0
325,2024-06-07,2,1000,0,3678.629150390625,0,1000.0,[-1.35],0,0
326,2024-06-08,2,1000,0,3680.949951171875,0,1000.0,[-1.35],0,0
327,2024-06-09,2,1000,0,3705.90380859375,0,1000.0,[-1.35],0,0
328,2024-06-10,2,1000,0,3666.717529296875,0,1000.0,[-1.35],0,0
329,2024-06-11,2,1000,0,3498.33056640625,0,1000.0,[-1.35],0,0
330,2024-06-12,2,1000,0,3559.61767578125,0,1000.0,[-1.35],0,0
331,2024-06-13,2,1000,0,3469.28125,0,1000.0,[-1.35],0,0
332,2024-06-14,1,1000,0,3480.27197265625,0,1000.0,[-1.25],0,0
333,2024-06-15,2,1000,0,3565.549560546875,0,1000.0,[-1.35],0,0
334,2024-06-16,1,1000,0,3620.5634765625,0,1000.0,[-1.25],0,0
335,2024-06-17,1,1000,0,3511.37890625,0,1000.0,[-1.25],0,0
