step,date,action,balance,shares_held,price,avg_buy_price,total_asset,reward,real_shares_bought,real_shares_sold
116,2024-02-02,1,-0.5718676147466795,6.0,187.9100036621093,219.40000152587888,1126.8881543579091,[-1.3910199],0.0,0.0
117,2024-02-05,1,-0.5718676147466795,6.0,181.0599975585937,219.40000152587888,1085.7881177368154,[0.27121434],0.0,0.0
118,2024-02-06,2,1243.9141833496087,0.0,185.1000061035156,0.0,1243.9141833496087,[-1.2551175],0.0,6.0
119,2024-02-07,1,694.9283886718744,3.0,187.5800018310547,182.6300048828125,1257.6683941650385,[-1.1080216],3.0,0.0
120,2024-02-08,1,144.07888867187432,6.0,189.5599975585937,182.94000244140625,1281.4388740234363,[0.3709826],3.0,0.0
121,2024-02-09,1,144.07888867187432,6.0,193.57000732421875,182.94000244140625,1305.4989326171867,[1.2998011],0.0,0.0
122,2024-02-12,2,1291.3197867431636,0.0,188.1300048828125,0.0,1291.3197867431636,[4.348155],0.0,6.0
123,2024-02-13,1,728.3260669250484,3.0,184.0200042724609,187.2899932861328,1280.386079742431,[-1.1094992],3.0,0.0
124,2024-02-14,1,160.61290509033154,6.0,188.7100067138672,188.0749969482422,1292.8729453735345,[0.78657687],3.0,0.0
125,2024-02-15,2,1285.818007019042,0.0,200.4499969482422,0.0,1285.818007019042,[-1.2361354],0.0,6.0
126,2024-02-16,1,741.5516543579093,3.0,199.9499969482422,181.05999755859366,1341.4016452026358,[-1.1075237],3.0,0.0
127,2024-02-20,1,185.14103601074146,6.0,193.759994506836,183.0800018310546,1347.7010030517577,[1.2453643],3.0,0.0
128,2024-02-21,2,1308.370086975097,0.0,194.7700042724609,0.0,1308.370086975097,[5.084254],0.0,6.0
129,2024-02-22,1,738.5527343139644,3.0,197.4100036621093,189.55999755859366,1330.7827453002924,[-1.1102189],3.0,0.0
130,2024-02-23,1,156.6812922973628,6.0,191.97000122070312,191.56500244140622,1308.5012996215814,[1.2377237],3.0,0.0
131,2024-02-26,2,1283.203761535644,0.0,199.3999938964844,0.0,1283.203761535644,[-1.6170938],0.0,6.0
132,2024-02-27,1,730.0396286926265,3.0,199.72999572753903,184.0200042724609,1329.2296158752436,[-1.1084623],3.0,0.0
133,2024-02-28,1,162.77734851074172,6.0,202.0399932861328,186.36500549316406,1375.0173082275387,[1.3035593],3.0,0.0
134,2024-02-29,2,1363.0719302368161,0.0,201.8800048828125,0.0,1363.0719302368161,[5.0802784],0.0,6.0
135,2024-03-01,1,762.0222394104001,3.0,202.63999938964844,199.9499969482422,1369.9422375793454,[-1.1135123],3.0,0.0
136,2024-03-04,0,762.0222394104001,3.0,188.13999938964844,199.9499969482422,1326.4422375793454,[-1.27071],0.0,0.0
137,2024-03-05,2,1345.1636322021482,0.0,180.7400054931641,0.0,1345.1636322021482,[0.52565587],0.0,3.0
138,2024-03-06,1,751.7491611938476,3.0,176.5399932861328,197.4100036621093,1281.369141052246,[-1.1127073],3.0,0.0
139,2024-03-07,0,751.7491611938476,3.0,178.64999389648438,197.4100036621093,1287.6991428833007,[-1.26396],0.0,0.0
140,2024-03-08,2,1348.752742919922,0.0,175.33999633789062,0.0,1348.752742919922,[4.122382],0.0,3.0
141,2024-03-11,1,748.3643757629396,3.0,177.77000427246094,199.72999572753903,1281.6743885803226,[-1.1134425],3.0,0.0
142,2024-03-12,2,1353.2721156616212,0.0,177.5399932861328,0.0,1353.2721156616212,[3.7872999],0.0,3.0
143,2024-03-13,1,746.4208209838869,3.0,169.47999572753906,201.8800048828125,1254.860808166504,[-1.114124],3.0,0.0
144,2024-03-14,0,746.4208209838869,3.0,162.5,201.8800048828125,1233.9208209838869,[0.6241281],0.0,0.0
145,2024-03-15,0,746.4208209838869,3.0,163.57000732421875,201.8800048828125,1237.1308429565431,[-1.3455],0.0,0.0
146,2024-03-18,1,203.11636447143553,6.0,173.8000030517578,191.31000518798828,1245.9163827819825,[-1.1540222],3.0,0.0
147,2024-03-19,1,26.223291198730465,7.0,171.32000732421875,189.20000348772322,1225.4633424682618,[-1.1293117],1.0,0.0
148,2024-03-20,2,1274.2721485595703,0.0,175.66000366210938,0.0,1274.2721485595703,[1.1172678],0.0,7.0
149,2024-03-21,1,747.2001195678711,3.0,172.82000732421875,175.33999633789062,1265.6601415405273,[-1.1057097],3.0,0.0
150,2024-03-22,2,1279.443512359619,0.0,170.8300018310547,0.0,1279.443512359619,[4.072245],0.0,3.0
151,2024-03-25,1,745.7582925415038,3.0,172.6300048828125,177.5399932861328,1263.6483071899413,[-1.1064074],3.0,0.0
152,2024-03-26,1,236.3014253845214,6.0,177.6699981689453,173.50999450683594,1302.3214143981932,[-1.1563909],3.0,0.0
153,2024-03-27,1,73.4764253845214,7.0,179.8300018310547,171.9371381487165,1332.2864382019043,[-1.1778635],1.0,0.0
154,2024-03-28,1,73.4764253845214,7.0,175.7899932861328,171.9371381487165,1304.0063783874512,[0.899555],0.0,0.0
155,2024-04-01,1,73.4764253845214,7.0,175.22000122070312,171.9371381487165,1300.0164339294433,[1.2999988],0.0,0.0
156,2024-04-02,1,73.4764253845214,7.0,166.6300048828125,171.9371381487165,1239.886459564209,[-1.2870799],0.0,0.0
157,2024-04-03,1,73.4764253845214,7.0,168.3800048828125,171.9371381487165,1252.136459564209,[1.2954158],0.0,0.0
158,2024-04-04,1,73.4764253845214,7.0,171.11000061035156,171.9371381487165,1271.2464296569824,[-1.25964],0.0,0.0
159,2024-04-05,1,73.4764253845214,7.0,164.89999389648438,171.9371381487165,1227.776382659912,[-1.2767901],0.0,0.0
160,2024-04-08,1,73.4764253845214,7.0,172.97999572753906,171.9371381487165,1284.336395477295,[1.1510648],0.0,0.0
161,2024-04-09,1,73.4764253845214,7.0,176.8800048828125,171.9371381487165,1311.636459564209,[1.298277],0.0,0.0
162,2024-04-10,2,1329.7688181762694,0.0,171.75999450683594,0.0,1329.7688181762694,[5.024645],0.0,7.0
163,2024-04-11,1,801.3440983581542,3.0,174.60000610351562,175.7899932861328,1325.144116668701,[-1.0058523],3.0,0.0
164,2024-04-12,0,801.3440983581542,3.0,171.0500030517578,175.7899932861328,1314.4941075134275,[-1.22013],0.0,0.0
165,2024-04-15,2,1300.2343329772948,0.0,161.47999572753906,0.0,1300.2343329772948,[-1.5302567],0.0,3.0
166,2024-04-16,1,794.0840382995605,3.0,157.11000061035156,168.3800048828125,1265.4140401306151,[-1.1035019],3.0,0.0
167,2024-04-17,0,794.0840382995605,3.0,155.4499969482422,168.3800048828125,1260.434029144287,[1.0745245],0.0,0.0
168,2024-04-18,0,794.0840382995605,3.0,149.92999267578125,168.3800048828125,1243.8740163269042,[-1.2708901],0.0,0.0
169,2024-04-19,2,1311.9861455078126,0.0,147.0500030517578,0.0,1311.9861455078126,[4.8933883],0.0,3.0
170,2024-04-22,1,780.2848508300782,3.0,142.0500030517578,176.8800048828125,1206.4348599853515,[-1.1061981],3.0,0.0
171,2024-04-23,1,263.9743073425294,6.0,144.67999267578125,174.31999969482422,1132.0542633972168,[-1.0306542],3.0,0.0
172,2024-04-24,1,89.02510122680675,7.0,162.1300048828125,174.36000061035156,1223.9351354064943,[1.3639727],1.0,0.0
173,2024-04-25,1,89.02510122680675,7.0,170.17999267578125,174.36000061035156,1280.2850499572755,[-1.30955],0.0,0.0
174,2024-04-26,1,89.02510122680675,7.0,168.2899932861328,174.36000061035156,1267.0550542297365,[-1.4359702],0.0,0.0
175,2024-04-29,1,89.02510122680675,7.0,194.0500030517578,174.36000061035156,1447.3751225891115,[-1.32677],0.0,0.0
176,2024-04-30,1,89.02510122680675,7.0,183.27999877929688,174.36000061035156,1371.985092681885,[-1.26986],0.0,0.0
177,2024-05-01,1,89.02510122680675,7.0,179.99000549316406,174.36000061035156,1348.9551396789552,[-1.3509201],0.0,0.0
178,2024-05-02,1,89.02510122680675,7.0,180.00999450683594,174.36000061035156,1349.0950627746583,[-1.2954798],0.0,0.0
179,2024-05-03,1,89.02510122680675,7.0,181.19000244140625,174.36000061035156,1357.3551183166505,[-1.34],0.0,0.0
180,2024-05-06,1,89.02510122680675,7.0,184.759994506836,174.36000061035156,1382.3450627746588,[1.2158903],0.0,0.0
181,2024-05-07,0,89.02510122680675,7.0,177.80999755859375,174.36000061035156,1333.695084136963,[1.615],0.0,0.0
182,2024-05-08,0,89.02510122680675,7.0,174.72000122070312,174.36000061035156,1312.0651097717287,[1.3649745],0.0,0.0
183,2024-05-09,0,89.02510122680675,7.0,171.97000122070312,174.36000061035156,1292.8151097717287,[-1.07469],0.0,0.0
184,2024-05-10,2,1444.6584225463869,0.0,168.47000122070312,0.0,1444.6584225463869,[5.0649943],0.0,7.0
185,2024-05-13,1,893.7187462158205,3.0,171.88999938964844,183.27999877929688,1409.3887443847657,[-1.1082277],3.0,0.0
186,2024-05-14,0,893.7187462158205,3.0,177.5500030517578,183.27999877929688,1426.3687553710938,[-1.0446099],0.0,0.0
187,2024-05-15,2,1432.6686697692871,0.0,173.99000549316406,0.0,1432.6686697692871,[-1.1570108],0.0,3.0
188,2024-05-16,1,888.01152243042,3.0,174.83999633789062,181.19000244140625,1412.5315114440918,[-1.1075649],3.0,0.0
189,2024-05-17,0,888.01152243042,3.0,177.4600067138672,181.19000244140625,1420.3915425720215,[1.1898367],0.0,0.0
190,2024-05-20,2,1420.3746551208496,0.0,174.9499969482422,0.0,1420.3746551208496,[-1.519043],0.0,3.0
191,2024-05-21,1,895.166331451416,3.0,186.6000061035156,174.72000122070312,1454.9663497619626,[-1.105513],3.0,0.0
192,2024-05-22,0,895.166331451416,3.0,180.11000061035156,174.72000122070312,1435.4963332824707,[-1.23975],0.0,0.0
193,2024-05-23,1,388.7455077819824,6.0,173.74000549316406,171.59500122070312,1431.1855407409666,[-1.0150305],3.0,0.0
194,2024-05-24,1,44.277949005126914,8.0,179.24000549316406,171.66875076293945,1478.1979929504394,[1.3784599],2.0,0.0
195,2024-05-28,1,44.277949005126914,8.0,176.75,171.66875076293945,1458.2779490051269,[1.2997667],0.0,0.0
196,2024-05-29,2,1433.4141528625487,0.0,176.19000244140625,0.0,1433.4141528625487,[2.2937102],0.0,8.0
197,2024-05-30,1,907.8451238708494,3.0,178.7899932861328,174.83999633789062,1444.2151037292479,[-1.1055511],3.0,0.0
198,2024-05-31,1,374.40034368896465,6.0,178.0800018310547,176.1500015258789,1442.880354675293,[1.0380241],3.0,0.0
199,2024-06-03,1,23.800549804687307,8.0,176.2899932861328,175.85000038146973,1434.1204960937498,[-1.0222553],2.0,0.0
200,2024-06-04,1,23.800549804687307,8.0,174.77000427246094,175.85000038146973,1421.9605839843748,[1.3],0.0,0.0
201,2024-06-05,2,1461.7987946777341,0.0,175.0,0.0,1461.7987946777341,[2.0710588],0.0,8.0
202,2024-06-06,1,939.5363381652829,3.0,177.94000244140625,173.74000549316406,1473.3563454895016,[-1.1052022],3.0,0.0
203,2024-06-07,1,400.7408816528317,6.0,177.47999572753906,176.49000549316406,1465.6208560180662,[1.4588119],3.0,0.0
204,2024-06-10,1,46.533881652831724,8.0,173.7899932861328,176.55500411987305,1436.8538279418942,[-1.0322764],2.0,0.0
205,2024-06-11,2,1453.2348611450193,0.0,170.66000366210938,0.0,1453.2348611450193,[-1.1619229],0.0,8.0
206,2024-06-12,1,915.792141326904,3.0,177.2899932861328,178.7899932861328,1447.6621211853026,[-1.0068039],3.0,0.0
207,2024-06-13,1,380.4836558227536,6.0,182.47000122070312,178.43499755859375,1475.3036631469722,[-1.0429686],3.0,0.0
208,2024-06-14,2,1436.108135620117,0.0,178.00999450683594,0.0,1436.108135620117,[-1.4439479],0.0,6.0
209,2024-06-17,1,910.7495027770995,3.0,187.44000244140625,174.77000427246094,1473.0695101013182,[-1.0055289],3.0,0.0
